[INFO ] [2022-05-12 13:49:34,649] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-23 15:29:56,975] Contact_Detail - Step 09: Input Telephone Work with number is: 0228382772
[INFO ] [2022-09-23 15:29:57,043] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-23 15:29:57,298] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-23 15:29:58,190]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:03,206] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-23 15:30:03,929] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-23 15:30:04,355] Emergency_Detail - Step 03: Input to Name textbox with name is: emergencyName
[INFO ] [2022-09-23 15:30:04,458] Emergency_Detail - Step 04: Input to Relationship textbox with value is: Em
[INFO ] [2022-09-23 15:30:04,526] Emergency_Detail - Step 05: Input to Home telephone textbox with value is: 02381234567
[INFO ] [2022-09-23 15:30:04,613] Emergency_Detail - Step 06: Input to Mobile phone textbox with value is: 0917382111
[INFO ] [2022-09-23 15:30:04,697] Emergency_Detail - Step 07: Input to Work telephone textbox with value is: 02382345678
[INFO ] [2022-09-23 15:30:04,769] Emergency_Detail - Step 08: Click on Save button
[INFO ] [2022-09-23 15:30:05,056] Emergency_Detail - Step 09: Verify success saved Emergency detail info message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 15:30:05,359]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:05,363] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-23 15:30:06,103] Assigned_Dependents - Step 02: Click on Add dependent button
[INFO ] [2022-09-23 15:30:06,580] Assigned_Dependents - Step 03: Input to Dependent Name textbox with value is: Dependent772
[INFO ] [2022-09-23 15:30:06,693] Assigned_Dependents - Step 04: Select Dependent Relationship in dropdown list with value is: Child
[INFO ] [2022-09-23 15:30:09,236] Assigned_Dependents - Step 05: Input to Dependent DOB with value is 2017-10-09
[INFO ] [2022-09-23 15:30:09,333] Assigned_Dependents - Step 06: Click on Save button
[INFO ] [2022-09-23 15:30:09,628] Assigned_Dependents - Step 07: Verify success added dependent massge displayed with value is 'Successfully Saved'
[INFO ] [2022-09-23 15:30:09,959]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:09,962] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-23 15:30:10,963] Edit_View_Job - Step 02: Input to Joined Date textbox with value is: 2021-12-15
[INFO ] [2022-09-23 15:30:14,078] Edit_View_Job - Step 03: Select Job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-23 15:30:14,249] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-23 15:30:18,440] Edit_View_Salary - Step 02: Click on Add button
[INFO ] [2022-09-23 15:30:19,896] Edit_View_Salary - Step 03: Input to Salary component textbox with value is: Main Income
[INFO ] [2022-09-23 15:30:20,008] Edit_View_Salary - Step 04: Input to Salary Amount textbox with value is: 10000
[INFO ] [2022-09-23 15:30:20,079] Edit_View_Salary - Step 05: Select Pay Grade option in dropdown list with value is: Grade 5
[INFO ] [2022-09-23 15:30:22,801] Edit_View_Salary - Step 06: Select Pay Frequency option in dropdown list with value is: Monthly
[INFO ] [2022-09-23 15:30:28,547] Edit_View_Salary - Step 07: Select currency option in dropdown list with value is: United States Dollar
[INFO ] [2022-09-23 15:30:31,195] Edit_View_Salary - Step 08: Click on Save salary button
[INFO ] [2022-09-23 15:30:31,492] Edit_View_Salary - Step 09: Verify success added salary message displayed with text 'Successfully Saved
[INFO ] [2022-09-23 15:30:31,801]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:31,804] Qualifications - Step 01: Open Qualifications page
[INFO ] [2022-09-23 15:30:32,514] Qualifications - Step 02: Click on Add Work Experience button
[INFO ] [2022-09-23 15:30:33,413] Qualifications - Step 03: Input to Company textbox with value is: ACB
[INFO ] [2022-09-23 15:30:33,502] Qualifications - Step 04: Input to Job Title textbox with value is: QA Lead
[INFO ] [2022-09-23 15:30:33,583] Qualifications - Step 05: Input to Date From textbox with value is: 2021-12-15
[INFO ] [2022-09-23 15:30:33,656] Qualifications - Step 06: Input to Date To textbox with value is: 2022-10-15
[INFO ] [2022-09-23 15:30:33,722] Qualifications - Step 07: Click on Save buton
[INFO ] [2022-09-23 15:30:34,009] Qualifications - Step 08: Verify success added work experience message dispayed with text 'Successfully Saved'
[INFO ] [2022-09-23 15:30:34,685]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:34,685] Qualifications - Step 09: Verify Company name is displayed correctly after created with value is: ACB
[INFO ] [2022-09-23 15:30:37,700]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:37,700] Qualifications - Step 10: Verify Job Title name is displayed correctly after created with value is: QA Lead
[INFO ] [2022-09-23 15:30:37,747]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:37,747] Qualifications - Step 11: Verify Date From is displayed correctly after created with value is: 2021-12-15
[INFO ] [2022-09-23 15:30:37,786]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:37,787] Qualifications - Step 12: Verify Date To is displayed correctly after created with value is: 2022-10-15
[INFO ] [2022-09-23 15:30:37,825]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:30:37,828] Search_Employee - Step 01: Open Employee list page
[INFO ] [2022-09-23 15:30:37,895] Search_Employee - Step 02: Input to Employee Name textbox with value is: LastName
[INFO ] [2022-09-23 15:30:39,202] Search_Employee - Step 03: Input to Employee ID textbox with value is: ID772
[INFO ] [2022-09-23 15:30:39,282] Search_Employee - Step 04: Select job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-23 15:30:42,466] Search_Employee - Step 05: Click on Search button
[INFO ] [2022-09-23 15:30:42,779] Search_Employee - Step 06: Verify searched employee displayed that matched search conditions: LastName
[INFO ] [2022-09-23 15:34:26,662] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-23 15:34:43,662] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-23 15:34:44,593] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-23 15:34:44,724] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-23 15:34:47,737] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-23 15:34:51,286] Add New Employee - Step 02: Input firstname with value is: Employee3267
[INFO ] [2022-09-23 15:34:51,403] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-09-23 15:34:51,486] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-09-23 15:34:53,573] Add New Employee - Step 05: Input employee ID with value is: ID3267
[INFO ] [2022-09-23 15:34:53,699] Add New Employee - Step 06: Click on Create Login Detail button
[INFO ] [2022-09-23 15:34:53,998] Add New Employee - Step 07: Input to Username textbox with value is :User3267
[INFO ] [2022-09-23 15:34:54,108] Add New Employee - Step 08: Input to password textbox with value is :Abcde@3267
[INFO ] [2022-09-23 15:34:54,180] Add New Employee - Step 09: Input to Confirm password textbox with value is :Abcde@3267
[INFO ] [2022-09-23 15:34:54,252] Add New Employee - Step 10: Click to Save button
[INFO ] [2022-09-23 15:34:54,543] Add New Employee - Step 11: Verify the success message displayed
[INFO ] [2022-09-23 15:34:55,538]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:35:00,563] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-09-23 15:35:01,253] Upload_Avatar - Step 02: Upload avatar image
[INFO ] [2022-09-23 15:35:01,718] Upload_Avatar - Step 03: Verify uploaded avatar success message displayed
[INFO ] [2022-09-23 15:35:02,909]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:35:02,916] Personal_Detail - Step 01: Click on Personal Detail link
[INFO ] [2022-09-23 15:35:05,802] Personal_Detail - Step 02: Input Driver license with value is DV3267
[INFO ] [2022-09-23 15:35:05,916] Personal_Detail - Step 03: Input SSN number with value is SSN3267
[INFO ] [2022-09-23 15:35:36,108] Contact_Detail - Step 01: Click on Contact Detail link
[INFO ] [2022-09-23 15:35:42,147] Contact_Detail - Step 02: Input address Street 1 with value is: street13267
[INFO ] [2022-09-23 15:35:42,252] Contact_Detail - Step 03: Input address Street 2 with value is: street23267
[INFO ] [2022-09-23 15:35:42,324] Contact_Detail - Step 04: Input address State/Province with value is: Binh Duong
[INFO ] [2022-09-23 15:35:42,393] Contact_Detail - Step 05: Input address Zip/Postal code with value is: 72000
[INFO ] [2022-09-23 15:35:42,461] Contact_Detail - Step 06: Select country from dropdown list with value is: Viet Nam
[INFO ] [2022-09-23 15:35:46,877] Contact_Detail - Step 07: Input Telephone  Home with number is: 02743823267
[INFO ] [2022-09-23 15:35:46,972] Contact_Detail - Step 08: Input Telephone Mobile with number is: 09173823267
[INFO ] [2022-09-23 15:35:47,047] Contact_Detail - Step 09: Input Telephone Work with number is: 02283823267
[INFO ] [2022-09-23 15:35:47,126] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-23 15:35:47,384] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-23 15:35:48,263]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:35:53,275] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-23 15:35:53,981] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-23 15:35:54,850] Emergency_Detail - Step 03: Input to Name textbox with name is: emergencyName
[INFO ] [2022-09-23 15:35:54,948] Emergency_Detail - Step 04: Input to Relationship textbox with value is: Em
[INFO ] [2022-09-23 15:35:55,016] Emergency_Detail - Step 05: Input to Home telephone textbox with value is: 02381234567
[INFO ] [2022-09-23 15:35:55,111] Emergency_Detail - Step 06: Input to Mobile phone textbox with value is: 0917382111
[INFO ] [2022-09-23 15:35:55,193] Emergency_Detail - Step 07: Input to Work telephone textbox with value is: 02382345678
[INFO ] [2022-09-23 15:35:55,256] Emergency_Detail - Step 08: Click on Save button
[INFO ] [2022-09-23 15:35:55,533] Emergency_Detail - Step 09: Verify success saved Emergency detail info message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 15:35:55,861]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:35:55,865] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-23 15:35:56,525] Assigned_Dependents - Step 02: Click on Add dependent button
[INFO ] [2022-09-23 15:35:57,358] Assigned_Dependents - Step 03: Input to Dependent Name textbox with value is: Dependent3267
[INFO ] [2022-09-23 15:35:57,471] Assigned_Dependents - Step 04: Select Dependent Relationship in dropdown list with value is: Child
[INFO ] [2022-09-23 15:36:00,067] Assigned_Dependents - Step 05: Input to Dependent DOB with value is 2017-10-09
[INFO ] [2022-09-23 15:36:00,120] Assigned_Dependents - Step 06: Click on Save button
[INFO ] [2022-09-23 15:36:00,408] Assigned_Dependents - Step 07: Verify success added dependent massge displayed with value is 'Successfully Saved'
[INFO ] [2022-09-23 15:36:00,711]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:00,716] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-23 15:36:01,662] Edit_View_Job - Step 02: Input to Joined Date textbox with value is: 2021-12-15
[INFO ] [2022-09-23 15:36:04,744] Edit_View_Job - Step 03: Select Job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-23 15:36:07,955] Edit_View_Job - Step 04: Select Job Category in dropdown list with value is: Professionals
[INFO ] [2022-09-23 15:36:10,796] Edit_View_Job - Step 05: Select Job Sub Unit in dropdown list with value is: Quality Assurance
[INFO ] [2022-09-23 15:36:13,703] Edit_View_Job - Step 06: Select Job status in dropdown list with value is: Full-Time Permanent
[INFO ] [2022-09-23 15:36:16,449] Edit_View_Job - Step 07: Select Job location in dropdown list with value is: New York Sales Office
[INFO ] [2022-09-23 15:36:19,173] Edit_View_Job - Step 08: Click on Save button
[INFO ] [2022-09-23 15:36:19,486] Edit_View_Job - Step 09: Verify success added job message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 15:36:20,252]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:20,254] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-23 15:36:21,184] Edit_View_Salary - Step 02: Click on Add button
[INFO ] [2022-09-23 15:36:22,020] Edit_View_Salary - Step 03: Input to Salary component textbox with value is: Main Income
[INFO ] [2022-09-23 15:36:22,126] Edit_View_Salary - Step 04: Input to Salary Amount textbox with value is: 10000
[INFO ] [2022-09-23 15:36:22,195] Edit_View_Salary - Step 05: Select Pay Grade option in dropdown list with value is: Grade 5
[INFO ] [2022-09-23 15:36:24,916] Edit_View_Salary - Step 06: Select Pay Frequency option in dropdown list with value is: Monthly
[INFO ] [2022-09-23 15:36:30,667] Edit_View_Salary - Step 07: Select currency option in dropdown list with value is: United States Dollar
[INFO ] [2022-09-23 15:36:33,315] Edit_View_Salary - Step 08: Click on Save salary button
[INFO ] [2022-09-23 15:36:33,595] Edit_View_Salary - Step 09: Verify success added salary message displayed with text 'Successfully Saved
[INFO ] [2022-09-23 15:36:34,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:34,438] Qualifications - Step 01: Open Qualifications page
[INFO ] [2022-09-23 15:36:35,779] Qualifications - Step 02: Click on Add Work Experience button
[INFO ] [2022-09-23 15:36:36,778] Qualifications - Step 03: Input to Company textbox with value is: ACB
[INFO ] [2022-09-23 15:36:36,886] Qualifications - Step 04: Input to Job Title textbox with value is: QA Lead
[INFO ] [2022-09-23 15:36:36,953] Qualifications - Step 05: Input to Date From textbox with value is: 2021-12-15
[INFO ] [2022-09-23 15:36:37,017] Qualifications - Step 06: Input to Date To textbox with value is: 2022-10-15
[INFO ] [2022-09-23 15:36:37,092] Qualifications - Step 07: Click on Save buton
[INFO ] [2022-09-23 15:36:37,367] Qualifications - Step 08: Verify success added work experience message dispayed with text 'Successfully Saved'
[INFO ] [2022-09-23 15:36:38,563]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:38,564] Qualifications - Step 09: Verify Company name is displayed correctly after created with value is: ACB
[INFO ] [2022-09-23 15:36:41,540]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:41,540] Qualifications - Step 10: Verify Job Title name is displayed correctly after created with value is: QA Lead
[INFO ] [2022-09-23 15:36:41,583]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:41,583] Qualifications - Step 11: Verify Date From is displayed correctly after created with value is: 2021-12-15
[INFO ] [2022-09-23 15:36:41,624]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:41,625] Qualifications - Step 12: Verify Date To is displayed correctly after created with value is: 2022-10-15
[INFO ] [2022-09-23 15:36:41,661]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 15:36:41,663] Search_Employee - Step 01: Open Employee list page
[INFO ] [2022-09-23 15:36:41,720] Search_Employee - Step 03: Input to Employee ID textbox with value is: ID3267
[INFO ] [2022-09-23 15:36:43,295] Search_Employee - Step 04: Select job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-23 15:36:46,528] Search_Employee - Step 05: Click on Search button
[INFO ] [2022-09-23 15:36:46,857] Search_Employee - Step 06: Verify searched employee displayed that matched search conditions: LastName
[INFO ] [2022-09-23 15:37:16,250]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 15:37:16,251] Search_Employee - Step 07: Verify searched employee displayed that matched search conditions: QA Lead
[INFO ] [2022-09-23 15:37:16,302]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 15:37:16,302] Search_Employee - Step 08: Verify searched employee displayed that matched search conditions: ID3267
[INFO ] [2022-09-23 15:37:16,349]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 16:15:30,498] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-23 16:15:47,862] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-23 16:15:48,836] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-23 16:15:48,941] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-23 16:15:52,236] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-23 16:15:53,877] Add New Employee - Step 02: Input firstname with value is: Employee188
[INFO ] [2022-09-23 16:15:54,147] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-09-23 16:15:54,244] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-09-23 16:15:56,348] Add New Employee - Step 05: Input employee ID with value is: ID188
[INFO ] [2022-09-23 16:15:56,465] Add New Employee - Step 06: Click on Create Login Detail button
[INFO ] [2022-09-23 16:15:56,759] Add New Employee - Step 07: Input to Username textbox with value is :User188
[INFO ] [2022-09-23 16:15:56,857] Add New Employee - Step 08: Input to password textbox with value is :Abcde@188
[INFO ] [2022-09-23 16:15:56,930] Add New Employee - Step 09: Input to Confirm password textbox with value is :Abcde@188
[INFO ] [2022-09-23 16:15:56,993] Add New Employee - Step 10: Click to Save button
[INFO ] [2022-09-23 16:15:57,284] Add New Employee - Step 11: Verify the success message displayed
[INFO ] [2022-09-23 16:15:58,714]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:16:03,728] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-09-23 16:16:04,394] Upload_Avatar - Step 02: Upload avatar image
[INFO ] [2022-09-23 16:16:04,892] Upload_Avatar - Step 03: Verify uploaded avatar success message displayed
[INFO ] [2022-09-23 16:16:06,191]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:16:06,199] Personal_Detail - Step 01: Click on Personal Detail link
[INFO ] [2022-09-23 16:16:09,140] Personal_Detail - Step 02: Input Driver license with value is DV188
[INFO ] [2022-09-23 16:16:09,252] Personal_Detail - Step 03: Input SSN number with value is SSN188
[INFO ] [2022-09-23 16:16:39,432] Contact_Detail - Step 01: Click on Contact Detail link
[INFO ] [2022-09-23 16:16:45,443] Contact_Detail - Step 02: Input address Street 1 with value is: street1188
[INFO ] [2022-09-23 16:16:45,528] Contact_Detail - Step 03: Input address Street 2 with value is: street2188
[INFO ] [2022-09-23 16:16:45,584] Contact_Detail - Step 04: Input address State/Province with value is: Binh Duong
[INFO ] [2022-09-23 16:16:45,643] Contact_Detail - Step 05: Input address Zip/Postal code with value is: 72000
[INFO ] [2022-09-23 16:16:45,702] Contact_Detail - Step 06: Select country from dropdown list with value is: Viet Nam
[INFO ] [2022-09-23 16:16:50,272] Contact_Detail - Step 07: Input Telephone  Home with number is: 0274382188
[INFO ] [2022-09-23 16:16:50,358] Contact_Detail - Step 08: Input Telephone Mobile with number is: 0917382188
[INFO ] [2022-09-23 16:16:50,426] Contact_Detail - Step 09: Input Telephone Work with number is: 0228382188
[INFO ] [2022-09-23 16:16:50,495] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-23 16:16:50,757] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-23 16:16:52,175]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:16:57,196] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-23 16:16:57,917] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-23 16:16:58,892] Emergency_Detail - Step 03: Input to Name textbox with name is: emergencyName
[INFO ] [2022-09-23 16:16:58,988] Emergency_Detail - Step 04: Input to Relationship textbox with value is: Em
[INFO ] [2022-09-23 16:16:59,036] Emergency_Detail - Step 05: Input to Home telephone textbox with value is: 02381234567
[INFO ] [2022-09-23 16:16:59,118] Emergency_Detail - Step 06: Input to Mobile phone textbox with value is: 0917382111
[INFO ] [2022-09-23 16:16:59,178] Emergency_Detail - Step 07: Input to Work telephone textbox with value is: 02382345678
[INFO ] [2022-09-23 16:16:59,241] Emergency_Detail - Step 08: Click on Save button
[INFO ] [2022-09-23 16:16:59,530] Emergency_Detail - Step 09: Verify success saved Emergency detail info message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 16:16:59,828]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:16:59,831] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-23 16:17:00,529] Assigned_Dependents - Step 02: Click on Add dependent button
[INFO ] [2022-09-23 16:17:01,476] Assigned_Dependents - Step 03: Input to Dependent Name textbox with value is: Dependent188
[INFO ] [2022-09-23 16:17:01,579] Assigned_Dependents - Step 04: Select Dependent Relationship in dropdown list with value is: Child
[INFO ] [2022-09-23 16:17:04,159] Assigned_Dependents - Step 05: Input to Dependent DOB with value is 2017-10-09
[INFO ] [2022-09-23 16:17:04,251] Assigned_Dependents - Step 06: Click on Save button
[INFO ] [2022-09-23 16:17:04,548] Assigned_Dependents - Step 07: Verify success added dependent massge displayed with value is 'Successfully Saved'
[INFO ] [2022-09-23 16:17:04,972]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:04,974] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-23 16:17:06,066] Edit_View_Job - Step 02: Input to Joined Date textbox with value is: 2021-12-15
[INFO ] [2022-09-23 16:17:09,168] Edit_View_Job - Step 03: Select Job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-23 16:17:12,346] Edit_View_Job - Step 04: Select Job Category in dropdown list with value is: Professionals
[INFO ] [2022-09-23 16:17:15,203] Edit_View_Job - Step 05: Select Job Sub Unit in dropdown list with value is: Quality Assurance
[INFO ] [2022-09-23 16:17:18,082] Edit_View_Job - Step 06: Select Job status in dropdown list with value is: Full-Time Permanent
[INFO ] [2022-09-23 16:17:20,823] Edit_View_Job - Step 07: Select Job location in dropdown list with value is: New York Sales Office
[INFO ] [2022-09-23 16:17:23,555] Edit_View_Job - Step 08: Click on Save button
[INFO ] [2022-09-23 16:17:23,866] Edit_View_Job - Step 09: Verify success added job message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 16:17:24,763]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:24,767] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-23 16:17:25,718] Edit_View_Salary - Step 02: Click on Add button
[INFO ] [2022-09-23 16:17:26,638] Edit_View_Salary - Step 03: Input to Salary component textbox with value is: Main Income
[INFO ] [2022-09-23 16:17:26,771] Edit_View_Salary - Step 04: Input to Salary Amount textbox with value is: 10000
[INFO ] [2022-09-23 16:17:26,841] Edit_View_Salary - Step 05: Select Pay Grade option in dropdown list with value is: Grade 5
[INFO ] [2022-09-23 16:17:29,575] Edit_View_Salary - Step 06: Select Pay Frequency option in dropdown list with value is: Monthly
[INFO ] [2022-09-23 16:17:35,367] Edit_View_Salary - Step 07: Select currency option in dropdown list with value is: United States Dollar
[INFO ] [2022-09-23 16:17:38,013] Edit_View_Salary - Step 08: Click on Save salary button
[INFO ] [2022-09-23 16:17:38,326] Edit_View_Salary - Step 09: Verify success added salary message displayed with text 'Successfully Saved
[INFO ] [2022-09-23 16:17:38,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:38,646] Qualifications - Step 01: Open Qualifications page
[INFO ] [2022-09-23 16:17:39,374] Qualifications - Step 02: Click on Add Work Experience button
[INFO ] [2022-09-23 16:17:40,290] Qualifications - Step 03: Input to Company textbox with value is: ACB
[INFO ] [2022-09-23 16:17:40,468] Qualifications - Step 04: Input to Job Title textbox with value is: QA Lead
[INFO ] [2022-09-23 16:17:40,541] Qualifications - Step 05: Input to Date From textbox with value is: 2021-12-15
[INFO ] [2022-09-23 16:17:40,604] Qualifications - Step 06: Input to Date To textbox with value is: 2022-10-15
[INFO ] [2022-09-23 16:17:40,691] Qualifications - Step 07: Click on Save buton
[INFO ] [2022-09-23 16:17:40,997] Qualifications - Step 08: Verify success added work experience message dispayed with text 'Successfully Saved'
[INFO ] [2022-09-23 16:17:42,522]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:42,522] Qualifications - Step 09: Verify Company name is displayed correctly after created with value is: ACB
[INFO ] [2022-09-23 16:17:44,990]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:44,990] Qualifications - Step 10: Verify Job Title name is displayed correctly after created with value is: QA Lead
[INFO ] [2022-09-23 16:17:45,033]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:45,033] Qualifications - Step 11: Verify Date From is displayed correctly after created with value is: 2021-12-15
[INFO ] [2022-09-23 16:17:45,072]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:45,072] Qualifications - Step 12: Verify Date To is displayed correctly after created with value is: 2022-10-15
[INFO ] [2022-09-23 16:17:45,109]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:45,111] Search_Employee - Step 01: Open Employee list page
[INFO ] [2022-09-23 16:17:45,169] Search_Employee - Step 02: Input to Employee Name textbox with value is: Employee188MidLastName
[INFO ] [2022-09-23 16:17:46,529] Search_Employee - Step 05: Click on Search button
[INFO ] [2022-09-23 16:17:46,802] Search_Employee - Step 06: Verify searched employee displayed that matched search conditions: LastName
[INFO ] [2022-09-23 16:17:47,622]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 16:17:47,622] Search_Employee - Step 07: Verify searched employee displayed that matched search conditions: QA Lead
[INFO ] [2022-09-23 16:17:47,665]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:17:47,665] Search_Employee - Step 08: Verify searched employee displayed that matched search conditions: ID188
[INFO ] [2022-09-23 16:17:47,706]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 16:38:51,300] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-23 16:39:48,426] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-23 16:39:49,699] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-23 16:39:49,786] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-23 16:39:52,694] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-23 16:39:55,236] Add New Employee - Step 02: Input firstname with value is: Employee6054
[INFO ] [2022-09-23 16:39:55,368] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-09-23 16:39:55,480] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-09-23 16:39:57,580] Add New Employee - Step 05: Input employee ID with value is: ID6054
[INFO ] [2022-09-23 16:39:57,705] Add New Employee - Step 06: Click on Create Login Detail button
[INFO ] [2022-09-23 16:39:58,175] Add New Employee - Step 07: Input to Username textbox with value is :User6054
[INFO ] [2022-09-23 16:39:58,258] Add New Employee - Step 08: Input to password textbox with value is :Abcde@6054
[INFO ] [2022-09-23 16:39:58,328] Add New Employee - Step 09: Input to Confirm password textbox with value is :Abcde@6054
[INFO ] [2022-09-23 16:39:58,398] Add New Employee - Step 10: Click to Save button
[INFO ] [2022-09-23 16:39:58,692] Add New Employee - Step 11: Verify the success message displayed
[INFO ] [2022-09-23 16:39:59,853]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:40:04,870] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-09-23 16:40:05,600] Upload_Avatar - Step 02: Upload avatar image
[INFO ] [2022-09-23 16:40:06,029] Upload_Avatar - Step 03: Verify uploaded avatar success message displayed
[INFO ] [2022-09-23 16:40:07,406]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:40:07,414] Personal_Detail - Step 01: Click on Personal Detail link
